location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20220102T0000,16.270529,6.3905287,10.225529,0.0,0.0,73.0,44.0,61.791668,41.649998,17.31746,4.0249224,9.748995,175.36453
20220103T0000,13.220529,9.530529,11.358863,0.0,0.0,75.0,57.0,66.958336,59.166668,29.17777,14.003028,22.370926,253.86253
20220104T0000,16.89053,6.5805287,11.723447,6.3,0.0,89.0,51.0,70.125,96.25,39.777966,9.0,22.509567,247.96683
20220105T0000,6.790529,1.3005286,3.818862,0.7,0.49,87.0,54.0,72.0,58.916668,25.161398,14.345898,21.430475,272.81555
20220106T0000,4.3305287,0.8905287,2.155112,0.70000005,0.49,90.0,70.0,81.041664,61.958332,26.525429,2.0991426,15.661435,283.88736
20220107T0000,4.0705285,-0.7494713,1.5134453,1.3000001,0.63,85.0,58.0,78.75,64.70417,29.620802,0.5091169,15.139409,244.94308
20220108T0000,6.9605284,0.030528657,3.6530287,1.3000001,0.0,90.0,47.0,72.916664,84.041664,51.82625,13.854155,31.510086,246.36728
20220109T0000,6.4205284,1.7205287,3.9271948,6.999999,2.38,93.0,69.0,81.0,93.083336,63.93219,7.289444,30.456102,259.38034
20220110T0000,4.8205285,-0.59947133,1.8805286,0.8,0.56,95.0,67.0,85.791664,61.458332,16.595179,3.4152596,8.815161,348.17252
20220111T0000,4.8605285,-2.1494715,0.24052866,0.0,0.0,89.0,60.0,79.333336,9.291667,17.414474,0.8049845,6.599771,50.079605
20220112T0000,3.2905285,-4.5394716,-1.3882216,0.0,0.0,92.0,57.0,75.958336,3.3875,10.24578,1.609969,4.5934215,22.29567
20220113T0000,3.7305286,-3.7494714,-0.5048883,0.0,0.0,87.0,62.0,75.041664,0.0,6.162207,1.4399999,3.49735,5.834793
20220114T0000,6.9005284,-1.2594713,1.8821954,0.0,0.0,93.0,59.0,77.25,0.0,7.342588,0.35999998,3.6126537,91.86478
20220115T0000,7.5805287,-0.20947134,2.4355285,0.0,0.0,93.0,65.0,83.125,0.75,17.462782,2.2768397,7.9341073,104.620865
20220116T0000,5.5305285,0.45052865,2.8663616,0.0,0.0,86.0,48.0,65.25,25.0,19.201874,2.968636,9.128808,252.36201
20220117T0000,6.8405285,2.8805285,4.4292793,0.0,0.0,88.0,68.0,79.708336,54.208332,15.745627,3.8268526,11.286702,268.72165
20220118T0000,6.8005285,0.30052868,2.8388622,0.0,0.0,95.0,61.0,81.541664,36.416668,19.483284,2.3051248,8.7190895,94.63262
20220119T0000,7.3505287,-1.0094713,2.262612,0.0,0.0,92.0,63.0,80.5,37.291668,20.774214,5.3999996,12.86311,232.31902
20220120T0000,4.8505287,-0.25947133,2.425945,1.6000001,1.05,92.0,64.0,80.75,68.875,22.608458,5.3517847,16.246656,294.9068
20220121T0000,5.9505286,-2.4894714,0.2967787,0.0,0.0,92.0,52.0,77.291664,23.875,9.0645685,0.35999998,4.89063,20.095215
20220122T0000,4.8105288,-0.42947134,1.8713621,0.0,0.0,85.0,67.0,75.875,46.791668,19.813087,1.08,7.546349,260.3075
20220123T0000,6.1905284,-0.5394713,2.2426121,0.0,0.0,93.0,64.0,81.666664,4.0833335,22.065973,2.4149535,8.9352045,92.857315
20220124T0000,6.8605285,-0.65947133,2.0126119,0.0,0.0,91.0,59.0,77.916664,0.375,18.692286,7.24486,12.627937,110.04787
20220125T0000,6.9305286,-0.5394713,3.161362,0.0,0.0,92.0,51.0,68.25,0.0,8.049845,1.1384199,5.324011,128.80817
20220126T0000,7.5705285,0.47052866,3.5534456,0.0,0.0,84.0,53.0,69.833336,0.29583332,10.829958,1.4399999,5.886032,223.59302
20220127T0000,5.9005284,1.2605287,2.973862,1.3000001,0.0,77.0,52.0,65.875,16.566668,21.322214,0.35999998,9.131573,253.52957
20220128T0000,7.4805284,2.0305285,3.775945,0.1,0.0,90.0,54.0,78.375,51.420837,19.296133,6.696387,13.395821,271.45023
20220129T0000,8.460529,0.46052867,4.5476117,0.0,0.0,84.0,57.0,71.083336,52.520832,29.215502,2.16,14.475368,255.4965
20220130T0000,8.130529,2.6205285,6.405945,0.3,0.0,90.0,60.0,77.0,66.083336,25.346148,0.71999997,13.009713,282.2065
20220131T0000,5.3605285,1.6905286,3.2538614,0.6,0.21000001,88.0,68.0,77.875,89.25,45.685966,1.9386592,29.533293,275.68604
20220201T0000,5.8505287,0.6905287,2.9992783,0.6,0.42000002,91.0,58.0,75.5,95.875,41.8855,20.898611,31.049292,269.68457
20220202T0000,9.320529,4.7705283,6.9709454,0.3,0.0,90.0,75.0,83.916664,89.166664,42.55468,16.595179,32.226326,277.275
20220203T0000,11.180529,3.6205285,8.264697,0.6,0.0,90.0,67.0,79.75,80.625,18.175545,0.8049845,7.5800653,247.42209
20220204T0000,10.360529,5.3405285,7.6159453,0.0,0.0,90.0,55.0,72.041664,69.125,26.6327,6.4799995,15.904186,256.93362
20220205T0000,8.150529,0.62052864,4.231362,0.5,0.0,88.0,49.0,70.541664,13.425,28.66468,8.766573,12.80056,269.74872
20220206T0000,9.270529,2.3005285,5.649695,0.4,0.0,84.0,55.0,69.25,73.620834,49.130436,10.97262,30.138525,244.1016
20220207T0000,8.190529,1.6305287,4.872195,4.2,0.0,87.0,54.0,69.75,33.583332,50.090477,9.449572,26.711676,281.6024
20220208T0000,10.760529,-0.39947134,4.6621947,0.0,0.0,82.0,51.0,69.333336,0.083333336,11.792404,3.6179552,7.4369082,232.77037
20220209T0000,11.830529,1.5005287,6.2213616,0.0,0.0,91.0,48.0,68.958336,0.0,9.178235,1.484318,6.4187503,113.844894
20220210T0000,12.560529,3.5305285,7.5788627,0.0,0.0,76.0,54.0,65.208336,11.9375,23.469128,2.52,10.991341,251.56506
20220211T0000,8.080529,1.2605287,5.0963616,3.9999998,1.2600001,97.0,51.0,75.5,47.625,24.86868,5.0911684,11.291092,318.70355
20220212T0000,8.260529,-0.64947134,3.0180285,0.0,0.0,89.0,36.0,64.666664,26.645834,15.844089,4.68,9.550553,109.03175
20220213T0000,11.870529,1.0605286,5.804279,0.0,0.0,81.0,37.0,61.25,10.316667,20.46941,5.0911684,11.877107,161.53636
20220214T0000,9.250529,-1.2994714,4.8830285,3.3,0.0,88.0,58.0,72.375,83.333336,18.532133,5.04,11.782073,160.5426
20220215T0000,8.020529,3.7105286,5.8776116,0.0,0.0,89.0,62.0,74.166664,57.208332,24.144165,3.096837,13.947953,257.92438
20220216T0000,11.990529,4.4905286,8.425529,0.0,0.0,76.0,61.0,68.541664,100.0,33.092598,12.599998,23.926546,231.4714
20220217T0000,12.590529,9.080529,10.607614,1.3000001,0.0,81.0,58.0,71.625,59.8625,38.36492,18.03237,31.994118,260.03802
20220218T0000,17.72053,5.6505284,10.818863,0.0,0.0,81.0,48.0,67.041664,53.208332,38.251587,1.835647,17.87725,258.79297
20220219T0000,8.580529,3.8705285,6.2596955,0.0,0.0,78.0,46.0,64.0,32.083332,29.522196,9.346143,20.184824,269.78098
20220220T0000,12.360529,3.9805286,7.9242783,0.0,0.0,75.0,50.0,61.333332,63.566666,37.71075,15.192682,27.810179,247.55225
20220221T0000,9.200529,5.1605287,6.8163624,1.4000001,0.0,83.0,60.0,70.333336,61.958332,48.625324,29.142216,40.656094,261.68488
20220222T0000,9.960529,3.1005285,6.213862,0.0,0.0,91.0,59.0,75.666664,58.125,26.999998,17.28,23.108427,266.01358
20220223T0000,12.270529,6.8305287,9.083029,0.0,0.0,91.0,58.0,75.291664,67.424995,24.379204,1.1384199,11.007427,247.2539
20220224T0000,13.570529,3.2505286,8.614696,0.3,0.0,79.0,38.0,61.833332,62.162502,34.17157,5.3517847,18.073109,237.43121
20220225T0000,7.3605285,0.90052867,4.4830284,1.8000001,0.0,85.0,46.0,65.625,46.041668,23.177402,9.47012,17.115114,282.1725
20220226T0000,7.6805286,0.25052866,3.607612,0.0,0.0,82.0,43.0,63.625,4.25,15.281989,0.8049845,9.047842,87.55686
20220227T0000,9.3005295,-1.0194713,3.1921952,0.0,0.0,78.0,31.0,54.458332,0.0,27.155552,0.71999997,12.619686,101.53751
20220228T0000,9.900529,-1.0494714,3.3613617,0.0,0.0,72.0,39.0,57.25,0.0,12.768586,2.6208394,8.214161,108.32028
20220301T0000,10.080529,-0.36947134,4.545945,0.0,0.0,66.0,30.0,49.25,14.304166,16.267857,3.0758414,9.73594,104.03624
20220302T0000,11.630529,-0.27947134,6.0292783,0.0,0.0,68.0,38.0,51.125,46.858334,9.983106,2.0364676,6.348057,89.71208
20220303T0000,12.370529,3.3905284,7.5288615,0.0,0.0,73.0,37.0,54.791668,21.916666,14.578888,0.71999997,6.98192,18.257553
20220304T0000,9.980529,-0.76947135,4.376779,0.0,0.0,86.0,41.0,61.958332,2.25,12.57426,0.35999998,4.62657,19.272202
20220305T0000,8.310529,-1.4294714,2.9867785,0.0,0.0,73.0,40.0,56.416668,0.0,12.397806,1.08,5.190719,59.708313
20220306T0000,8.170529,-1.5294713,2.356362,0.0,0.0,74.0,37.0,58.916668,0.29166666,11.269782,1.1384199,5.282617,89.99999
20220307T0000,7.3205285,-2.7094715,1.815112,0.0,0.0,85.0,33.0,58.458332,0.5,20.240196,1.08,9.827629,90.37694
20220308T0000,10.030529,-2.0794713,3.0955286,0.0,0.0,63.0,34.0,48.208332,7.9583335,17.992796,9.19939,13.188729,108.35137
20220309T0000,12.710529,0.60052866,6.0084453,0.0,0.0,78.0,40.0,57.166668,8.833333,10.630672,1.5273507,6.5830407,107.1351
20220310T0000,14.400529,1.0305287,7.603029,0.0,0.0,81.0,32.0,53.0,0.0,15.716793,7.2,10.930362,115.459915
20220311T0000,15.420529,-0.07947134,7.815945,0.0,0.0,85.0,29.0,53.208332,33.895832,20.730501,9.339208,15.059272,112.71687
20220312T0000,14.430529,3.6405284,8.782195,0.0,0.0,67.0,35.0,51.041668,75.416664,19.255793,3.8773184,10.085832,106.573006
20220313T0000,15.860529,4.1505284,9.900531,0.0,0.0,65.0,30.0,48.958332,70.5,18.511143,2.16,12.898583,104.14404
20220314T0000,14.970529,5.6505284,10.488446,0.0,0.0,79.0,31.0,58.916668,50.05,13.207634,2.16,7.4965286,88.740944
20220315T0000,18.530529,7.1905284,12.831363,2.2,0.0,89.0,47.0,62.416668,82.262505,22.476227,2.7416782,8.946282,131.96167
20220316T0000,20.000528,8.720529,14.061363,0.0,0.0,76.0,42.0,58.5,13.504166,17.902534,5.1544156,10.503173,105.63581
20220317T0000,17.48053,7.2105284,11.856361,0.2,0.0,84.0,53.0,70.708336,59.8875,30.735231,3.8268526,16.159437,27.462051
20220318T0000,16.330528,5.2305284,10.469695,0.4,0.0,85.0,36.0,61.5,86.541664,29.795301,8.427383,20.064758,39.899246
20220319T0000,15.140529,2.0405285,9.720529,0.0,0.0,93.0,29.0,47.291668,38.5,25.277023,2.5959969,13.478176,78.39523
20220320T0000,17.240528,4.9005284,10.535529,0.0,0.0,75.0,28.0,49.5,39.0,17.654688,1.9386592,10.193535,142.07251
20220321T0000,17.410528,3.6305285,10.0105295,0.0,0.0,51.0,29.0,43.166668,0.41666666,14.440443,1.0182338,8.403586,108.77576
20220322T0000,16.490528,4.6205287,10.77053,0.0,0.0,55.0,33.0,43.5,0.0,11.966953,1.2979984,5.912479,158.80594
20220323T0000,17.72053,5.6305285,11.505946,0.0,0.0,65.0,29.0,52.25,0.0,6.379216,1.1384199,4.0601826,83.917656
20220324T0000,18.81053,7.0605288,12.71928,0.0,0.0,80.0,39.0,57.125,0.0,9.726665,1.835647,5.8121166,41.928528
20220325T0000,18.82053,6.4305286,12.319697,0.0,0.0,71.0,35.0,54.708332,2.0833333,10.805999,1.1384199,5.1267085,30.3712
20220326T0000,19.990528,5.1105285,11.668445,0.0,0.0,73.0,28.0,56.458332,0.0,20.172853,1.1384199,7.3678665,79.09497
20220327T0000,19.21053,4.6505284,12.351779,0.0,0.0,68.0,29.0,47.625,0.0,12.599999,2.2768397,5.7951202,92.45904
20220328T0000,21.010529,6.8005285,14.360112,0.0,0.0,59.0,28.0,41.375,9.245833,8.699793,2.1897945,5.51956,152.90445
20220329T0000,19.63053,10.910529,15.467195,0.0,0.0,52.0,21.0,40.875,99.083336,22.473343,4.3349743,8.459413,191.73512
20220330T0000,14.320529,9.970529,12.425946,1.2,0.0,80.0,41.0,65.25,94.458336,21.841648,1.08,12.159175,270.57874
20220331T0000,12.500529,7.1805286,9.335113,6.8999996,0.0,93.0,58.0,80.916664,88.166664,20.478907,1.1384199,10.286066,295.06616
20220401T0000,7.4005284,1.0705286,3.8221948,6.4999995,2.5900002,93.0,81.0,85.541664,100.0,22.862123,10.948973,16.16205,306.58484
20220402T0000,4.0105286,0.41052866,2.1121953,0.5,0.35000002,94.0,63.0,80.125,100.0,42.48,12.783802,30.057047,12.856812
20220403T0000,7.7305284,0.070528656,3.9030282,0.2,0.14,93.0,39.0,64.875,97.666664,15.696165,0.8049845,9.141031,29.158005
20220404T0000,10.030529,-0.6094713,4.8142786,0.0,0.0,72.0,30.0,49.583332,18.333334,24.84,1.2979984,11.638595,260.11588
20220405T0000,14.170529,6.7805285,10.082612,0.0,0.0,76.0,44.0,56.125,95.541664,24.863468,7.145796,17.881708,259.57816
20220406T0000,14.670529,5.6205287,11.076778,0.0,0.0,87.0,52.0,69.875,62.037502,24.648829,5.8048253,13.919048,256.19818
20220407T0000,14.790529,8.860529,11.951362,1.4000001,0.0,80.0,50.0,65.75,85.833336,49.266098,19.969458,34.932823,242.97952
20220408T0000,15.0505295,6.9505286,11.043861,8.099999,0.0,92.0,60.0,75.416664,87.458336,47.532272,1.609969,26.103577,255.01456
20220409T0000,11.250529,1.1605287,6.3359456,7.5999994,4.83,93.0,38.0,67.833336,52.666668,45.929283,16.981165,27.17582,278.10004
20220410T0000,11.850529,1.3305286,7.068028,0.0,0.0,89.0,35.0,59.75,17.266666,18.345877,2.8799999,10.374711,256.54248
20220411T0000,19.190529,2.3005285,10.4167795,0.0,0.0,66.0,30.0,48.666668,24.975,18.448023,8.435069,14.794538,111.72462
20220412T0000,24.020529,6.2805285,15.523861,0.0,0.0,66.0,31.0,46.208332,39.241665,18.204042,5.95906,13.883805,121.41472
20220413T0000,23.13053,13.470529,18.410528,0.0,0.0,68.0,34.0,48.041668,37.016666,13.797912,2.8799999,8.864066,290.84793
20220414T0000,18.260529,13.690529,16.080112,0.1,0.0,86.0,61.0,73.75,52.570835,22.59699,4.32,10.463385,319.52386
20220415T0000,20.360529,11.740529,15.215112,0.0,0.0,96.0,46.0,75.666664,49.225002,13.627795,1.8,5.5902553,352.23483
20220416T0000,17.340528,7.3305287,12.094696,0.0,0.0,95.0,40.0,67.875,43.0,27.117346,1.1384199,10.890901,80.00454
20220417T0000,18.170528,2.0805285,10.429695,0.0,0.0,69.0,20.0,42.0,5.6666665,23.42491,0.71999997,11.575614,86.37951
20220418T0000,17.580528,2.2505286,10.750112,0.0,0.0,69.0,29.0,49.916668,0.875,14.417988,1.835647,7.056335,83.545074
20220419T0000,18.65053,5.2005286,12.614696,0.0,0.0,65.0,32.0,50.541668,30.691666,16.65754,3.4152596,10.585029,37.27446
20220420T0000,18.440529,6.6205287,13.230115,0.0,0.0,65.0,28.0,43.958332,18.445831,23.233253,4.8965297,11.281487,96.118355
20220421T0000,19.250528,4.040529,11.593029,0.0,0.0,63.0,33.0,50.541668,4.9125,12.964998,1.609969,6.617525,65.30601
20220422T0000,18.97053,5.1005287,12.131778,0.0,0.0,94.0,45.0,65.875,36.145832,11.525623,2.4149535,6.4042993,331.406
20220423T0000,17.180529,10.350529,13.705528,0.0,0.0,75.0,43.0,64.916664,87.924995,18.837322,5.692099,12.1939535,71.05349
20220424T0000,15.690529,7.540529,11.869695,8.8,0.0,92.0,43.0,68.416664,91.333336,27.117346,1.8,14.243978,261.2902
20220425T0000,15.030529,9.910529,11.838862,12.900001,0.0,94.0,61.0,82.083336,96.958336,17.731598,0.35999998,8.762785,276.48047
20220426T0000,14.650529,8.620529,11.45428,1.6000001,0.0,92.0,45.0,68.25,57.916668,23.664352,3.6179552,12.639319,284.03625
20220427T0000,18.45053,6.4105287,12.054698,0.0,0.0,78.0,41.0,61.208332,14.75,17.518356,2.3051248,8.029695,80.83765
20220428T0000,20.610529,5.0205283,12.998862,0.0,0.0,84.0,34.0,58.916668,1.1666666,18.014393,0.0,9.285796,92.04157
20220429T0000,20.530529,5.7405286,13.573445,0.0,0.0,77.0,35.0,55.75,31.716667,10.703569,1.0182338,5.9388423,335.34412
20220430T0000,16.170528,10.170529,13.897614,0.2,0.0,76.0,50.0,64.75,49.125,20.907913,4.510787,12.43254,334.5467
20220501T0000,17.440529,7.9505286,12.477195,0.0,0.0,86.0,45.0,67.625,49.541668,14.205182,2.7416782,7.424354,352.97604
20220502T0000,19.82053,8.330529,14.522613,0.0,0.0,79.0,39.0,59.875,19.420835,9.028754,1.0182338,6.122024,41.185898
20220503T0000,20.48053,9.180529,15.289696,0.0,0.0,77.0,38.0,56.958332,6.1625,8.12197,0.5091169,4.0100694,34.053253
20220504T0000,18.660528,11.660529,15.197614,0.70000005,0.0,71.0,45.0,58.708332,52.041668,14.264361,2.3051248,6.50647,252.56357
20220505T0000,15.140529,10.380529,12.73053,6.5,0.0,93.0,71.0,82.375,87.25,17.58481,2.5455842,9.754449,316.0467
20220506T0000,19.280529,10.630529,14.306779,3.2999997,0.0,95.0,49.0,80.208336,96.833336,17.429354,2.2768397,8.034895,357.04688
20220507T0000,19.80053,10.900529,15.62553,0.2,0.0,83.0,46.0,66.25,52.833332,8.4963045,0.71999997,4.5178504,127.030396
20220508T0000,20.280529,10.520529,15.635112,0.3,0.0,80.0,48.0,64.375,9.083333,17.31746,0.8049845,8.181473,79.76022
20220509T0000,22.910528,10.780529,16.883444,0.0,0.0,87.0,43.0,64.791664,2.9166667,7.10031,1.2979984,4.7124248,75.21132
20220510T0000,25.15053,13.230529,19.634697,0.0,0.0,75.0,39.0,56.666668,22.991667,11.183201,1.0182338,5.927423,239.41011
20220511T0000,27.940529,14.960529,21.590948,0.0,0.0,72.0,33.0,49.791668,8.579166,20.478907,2.2768397,11.352356,228.91824
20220512T0000,24.860529,16.180529,20.442194,0.2,0.0,71.0,27.0,50.333332,51.86667,21.38897,0.8049845,12.308209,272.51135
20220513T0000,24.420528,16.020529,19.69303,0.0,0.0,77.0,46.0,62.083332,52.579166,17.581125,3.219938,7.1675477,249.80942
20220514T0000,24.04053,13.020529,18.620113,0.0,0.0,84.0,38.0,62.333332,1.9749999,11.631956,0.35999998,6.154167,329.5582
20220515T0000,28.170528,14.110529,21.737196,0.0,0.0,76.0,36.0,53.625,36.141666,13.358861,0.5091169,6.7225823,102.11524
20220516T0000,25.14053,16.70053,21.035948,1.4,0.0,82.0,48.0,61.5,54.599995,13.044722,0.0,5.615368,233.07175
20220517T0000,26.490528,15.110529,21.528448,0.0,0.0,84.0,40.0,59.416668,8.9875,15.725037,2.9024127,7.213398,102.692665
20220518T0000,28.57053,15.200529,22.684694,0.0,0.0,84.0,36.0,56.833332,0.52500004,15.893093,3.8939953,10.838124,106.910515
20220519T0000,28.95053,15.090529,23.039694,1.6,0.0,82.0,35.0,57.458332,31.525,13.513193,0.71999997,7.6700444,145.76479
20220520T0000,32.84053,16.170528,25.454697,1.0,0.0,89.0,24.0,52.5,28.870834,29.28418,2.9024127,16.036425,219.12352
20220521T0000,25.56053,16.090528,21.015947,0.2,0.0,81.0,33.0,54.958332,46.175003,15.629971,5.0911684,9.797902,310.15375
20220522T0000,26.72053,13.390529,20.976778,0.0,0.0,69.0,43.0,53.833332,39.270836,20.037485,0.35999998,8.990515,65.973495
20220523T0000,28.98053,16.23053,21.740946,3.7000003,0.0,93.0,43.0,65.041664,65.825005,29.59235,2.1897945,16.952986,220.6677
20220524T0000,19.79053,14.450529,17.129696,0.90000004,0.0,83.0,44.0,62.208332,75.166664,23.863409,1.0182338,13.351944,272.6507
20220525T0000,22.32053,12.130529,17.32803,0.0,0.0,65.0,35.0,50.583332,36.7375,15.034041,0.0,6.546581,285.82208
20220526T0000,22.530529,11.080529,17.944696,0.0,0.0,67.0,39.0,53.625,4.4708333,17.76081,2.1897945,10.500821,267.35568
20220527T0000,23.410528,12.910529,18.90053,0.0,0.0,71.0,43.0,57.666668,25.641668,22.884789,5.1544156,13.319847,292.70016
20220528T0000,19.170528,11.010529,15.707614,0.0,0.0,79.0,30.0,50.958332,59.666668,21.26744,6.696387,12.449622,358.5001
20220529T0000,17.360529,8.010529,13.535527,0.0,0.0,71.0,35.0,50.041668,46.833332,19.602652,3.96,11.294113,3.7888947
20220530T0000,20.340528,5.7405286,13.880528,0.0,0.0,78.0,25.0,48.625,14.470833,9.885262,0.8049845,4.2317176,58.465202
20220531T0000,23.430529,10.160529,17.493864,0.0,0.0,76.0,26.0,48.75,38.74583,25.6233,2.2768397,12.723655,249.40398
20220601T0000,23.600529,10.440529,17.696777,0.0,0.0,84.0,35.0,61.208332,47.74167,18.72,3.8773184,9.969333,184.02335
20220602T0000,25.63053,12.240529,20.01553,0.2,0.0,92.0,47.0,66.833336,30.483335,13.627795,2.8799999,9.768635,101.006546
20220603T0000,28.000528,16.410528,21.435112,1.4000001,0.0,88.0,43.0,65.875,73.0125,22.608458,0.0,8.233066,150.38206
20220604T0000,29.410528,17.14053,23.530111,0.0,0.0,77.0,40.0,56.416668,34.720833,16.343367,2.0991426,7.995476,93.1869
20220605T0000,27.520529,18.63053,22.12636,2.5,0.0,85.0,43.0,63.041668,27.1625,22.392462,4.6938252,14.836101,254.58539
20220606T0000,23.930529,14.670529,19.95928,0.0,0.0,78.0,44.0,59.125,51.170834,18.36353,2.0991426,10.609532,248.36911
20220607T0000,20.96053,14.340529,18.124279,10.900001,0.0,92.0,53.0,69.75,64.833336,18.733839,1.1384199,9.85554,251.31403
20220608T0000,22.490528,12.830529,16.944696,2.5,0.0,78.0,40.0,62.833332,51.3875,30.49818,2.9024127,10.972412,248.08513
20220609T0000,17.87053,13.040529,15.599698,0.8,0.0,89.0,47.0,64.541664,54.125,24.251284,5.506941,14.016915,277.0931
20220610T0000,23.97053,11.220529,18.224695,0.0,0.0,69.0,37.0,50.75,3.5416667,9.957108,3.6179552,6.804674,120.79607
20220611T0000,27.62053,14.530529,21.620947,0.0,0.0,73.0,32.0,51.125,0.0,11.592895,2.968636,6.3741455,121.25896
20220612T0000,30.57053,17.22053,24.147196,0.2,0.0,62.0,29.0,45.375,3.125,12.768586,3.9763298,7.451102,85.15988
20220613T0000,25.87053,16.530529,21.534277,0.0,0.0,81.0,29.0,52.25,6.1666665,19.296135,3.96,10.841359,329.65298
20220614T0000,27.920528,12.230529,20.702614,0.0,0.0,71.0,34.0,50.25,2.1000001,16.1198,1.9386592,9.341455,100.39995
20220615T0000,32.48053,13.630529,24.470945,0.0,0.0,78.0,29.0,49.291668,2.6499999,15.119999,1.1384199,8.176097,171.75368
20220616T0000,31.010529,18.500528,26.265945,0.0,0.0,64.0,27.0,43.541668,17.104166,17.477621,3.396233,10.0776205,304.18152
20220617T0000,30.670528,16.530529,24.558863,0.0,0.0,71.0,28.0,47.583332,14.162502,9.746631,0.35999998,5.0434923,92.105515
20220618T0000,34.96053,17.770529,26.86553,0.0,0.0,67.0,21.0,43.125,0.48750004,20.674158,5.6002855,13.684657,117.41403
20220619T0000,36.33053,21.990528,29.229696,0.0,0.0,66.0,22.0,42.208332,3.75,19.64228,6.439876,13.034553,200.73322
20220620T0000,31.71053,21.13053,26.26636,0.0,0.0,65.0,28.0,47.041668,1.6666666,24.993439,2.9024127,11.275368,339.70245
20220621T0000,32.24053,15.820529,24.843445,1.4,0.0,80.0,38.0,55.166668,22.966667,18.58451,1.609969,9.181268,99.318436
20220622T0000,26.38053,19.89053,23.414694,5.0,0.0,85.0,56.0,68.541664,63.745834,27.07669,3.2399998,8.965035,159.40182
20220623T0000,30.62053,18.57053,24.908865,3.4,0.0,85.0,36.0,60.958332,39.666668,19.70815,1.5273507,6.4930806,167.37416
20220624T0000,21.580528,16.760529,19.14678,6.6,0.0,85.0,62.0,73.291664,47.416668,16.23596,0.0,7.3421726,255.4867
20220625T0000,27.850529,12.330529,21.000528,0.0,0.0,87.0,36.0,60.541668,10.283334,16.904673,6.989936,12.4698515,117.97754
20220626T0000,29.80053,18.520529,24.083443,0.0,0.0,68.0,36.0,52.666668,8.658334,11.440979,1.9386592,7.140038,23.552261
20220627T0000,24.54053,18.170528,20.983446,0.1,0.0,88.0,47.0,66.416664,77.183334,22.782625,6.6087217,13.104275,303.90726
20220628T0000,26.98053,17.410528,21.619696,1.8000001,0.0,83.0,45.0,66.458336,87.90417,25.153671,0.71999997,8.656232,73.97971
20220629T0000,26.88053,18.690529,22.704695,0.4,0.0,83.0,45.0,65.25,35.458332,12.0694,1.08,6.007793,237.65941
20220630T0000,31.170528,14.8005295,22.769278,14.200001,0.0,88.0,35.0,64.833336,26.095833,28.808998,0.8049845,13.477912,172.7793
20220701T0000,21.030529,12.3005295,16.26386,3.8000002,0.0,90.0,51.0,70.958336,55.075,23.759998,1.1384199,8.292975,267.63254
20220702T0000,27.79053,11.910529,20.604279,0.0,0.0,82.0,36.0,58.5,0.0,17.698677,4.6938257,8.846333,101.249596
20220703T0000,30.590528,17.48053,24.366781,0.0,0.0,78.0,36.0,55.083332,1.2208333,12.783802,0.8049845,5.3176684,238.75307
20220704T0000,26.79053,17.87053,22.732613,1.2000002,0.0,78.0,37.0,58.416668,52.5,13.281023,3.5455887,8.36443,287.82974
20220705T0000,27.610529,15.840529,22.454279,0.0,0.0,84.0,34.0,56.541668,7.0833335,11.901798,1.2979984,6.1822553,336.7271
20220706T0000,25.72053,14.430529,20.612196,0.0,0.0,73.0,35.0,49.833332,7.2833333,22.45315,3.6179552,12.983101,342.99716
20220707T0000,24.770529,13.000529,19.657612,0.0,0.0,58.0,38.0,47.208332,16.362501,19.48661,2.5959969,9.098723,319.93716
20220708T0000,24.330528,11.530529,18.564695,0.0,0.0,85.0,38.0,59.25,11.708333,23.535301,2.52,9.80394,3.56398
20220709T0000,27.39053,12.690529,20.455946,0.0,0.0,72.0,33.0,51.75,2.075,15.137133,2.0364676,6.602486,41.233612
20220710T0000,24.670528,14.090529,20.08678,0.0,0.0,78.0,30.0,53.583332,2.1499999,25.922499,2.16,13.870808,355.92966